card,card_type,comment,del,elapsed,elapsed_plus,event_incident_typefk,goal_type,id,match_id,n,player1,pos_x,pos_y,rcards,sortorder,stats,subtype,team,type,value,ycards
,y,y,,40,,70,,3125443,23466,22,157869,,,,0,,,9865,card,,
,y,y,,70,,70,,3125476,23466,24,189192,,,,0,,,9865,card,,
,y,y,,76,,70,,3125483,23466,23,80500,,,,0,,,9865,card,,
,y,y,,78,,70,,3125484,23466,25,37653,,,,0,,,8371,card,,
,y,y,,5,,70,,3130835,23467,23,213504,,,,0,,,10281,card,,
,y,y,,11,,70,,3130877,23467,26,241825,,,,0,,,10267,card,,
,y,y,,19,,70,,3130996,23467,24,33586,,,,0,,,10281,card,,
,y,y,,55,,70,,3131367,23467,32,150574,,,,0,,,10281,card,,
,y,y,,63,,70,,3131461,23467,30,143795,,,,0,,,10281,card,,
,y,y,,69,,70,,3131543,23467,31,40675,,,,0,,,10281,card,,
,y,y,,7,,70,,3148560,23468,25,30914,,,,0,,,10267,card,,
,y,y,,61,,70,,3149015,23468,20,80492,,,,0,,,10268,card,,
,y,y,,87,,70,,3149137,23468,23,30273,,,,0,,,10268,card,,
,y,y,,88,,70,,3149142,23468,21,74771,,,,0,,,10268,card,,
,y,y,,90,,70,,3149154,23468,27,40958,,,,0,,,10267,card,,
,y,y,,14,,70,,3146738,23469,28,33871,,,,0,,,9906,card,,
,y,y,,18,,70,,3146742,23469,34,38431,,,,0,,,8305,card,,
,y,y,,20,,70,,3146743,23469,30,78404,,,,0,,,8305,card,,
,y,y,,34,,70,,3146753,23469,26,33634,,,,0,,,8305,card,,
,y,y,,35,,70,,3146754,23469,27,39792,,,,0,,,9906,card,,
,y2,y2,,42,,26,,3146760,23469,31,33634,,,,0,,,8305,card,,
,r,r,,9,,270,,3146830,23470,18,51949,,,,0,,,8581,card,,
,y,y,,65,,70,,3146843,23470,23,37484,,,,0,,,8581,card,,
,y,y,,65,,70,,3146845,23470,19,113672,,,,3,,,10205,card,,
,y,y,,30,,70,,3150147,23471,31,474672,,,,0,,,9864,card,,
,y,y,,40,,70,,3150171,23471,26,41707,,,,0,,,9864,card,,
,y,y,,45,,70,,3150176,23471,24,182224,,,,0,,,8315,card,,
,y,y,,56,,70,,3150192,23471,25,18520,,,,0,,,9864,card,,
,y,y,,71,,70,,3150196,23471,27,11758,,,,0,,,9864,card,,
,y,y,,76,,70,,3150199,23471,22,193226,,,,0,,,9864,card,,
,y2,y2,,83,,26,,3150200,23471,28,193226,,,,0,,,9864,card,,
,y,y,,19,,70,,3144860,23472,30,25521,,,,1,,,7878,card,,
,y,y,,25,,70,,3144911,23472,21,49866,,,,0,,,7878,card,,
,y,y,,26,,70,,3144925,23472,24,161291,,,,0,,,7878,card,,
,y,y,,28,,70,,3144949,23472,27,19533,,,,0,,,8634,card,,
,y,y,,43,,70,,3145107,23472,26,154257,,,,0,,,8634,card,,
,y2,y2,,66,,26,,3145541,23472,23,49866,,,,0,,,7878,card,,
,y,y,,33,,70,,3149282,23473,29,282467,,,,0,,,8603,card,,
,y,y,,34,,70,,3149284,23473,25,45237,,,,0,,,8603,card,,
,y2,y2,,41,,26,,3149286,23473,27,45237,,,,0,,,8603,card,,
,y,y,,45,,70,,3149289,23473,26,317569,,,,0,,,8603,card,,
,y,y,,45,,70,,3149290,23473,33,38821,,,,1,,,8302,card,,
,y,y,,51,,70,,3149300,23473,31,154256,,,,0,,,8603,card,,
,y,y,,90,,70,,3149322,23473,32,169196,,,,0,,,8603,card,,
,y,y,,16,,70,,3147760,23474,30,213729,,,,0,,,8370,card,,
,y,y,,21,,70,,3147810,23474,33,103424,,,,0,,,8558,card,,
,r,r,,25,,270,,3147835,23474,27,37656,,,,0,,,8370,card,,
,y,y,,45,,70,,3147959,23474,24,406257,,,,0,,,8370,card,,
,y,y,,50,,70,,3148053,23474,29,213814,,,,0,,,8370,card,,
,y,y,,62,,70,,3148166,23474,25,52004,,,,0,,,8558,card,,
,y,y,,65,,70,,3148208,23474,28,291425,,,,0,,,8558,card,,
,y,y,,25,,70,,3146174,23475,27,18673,,,,0,,,9910,card,,
,y,y,,31,,70,,3146197,23475,35,172948,,,,0,,,9910,card,,
,y2,y2,,65,,26,,3146429,23475,32,172948,,,,0,,,9910,card,,
,y,y,,69,,70,,3146438,23475,38,192064,,,,0,,,9910,card,,
,,y,1,71,,70,,3146442,23475,17,,,,,0,,,,card,,
,y,y,,69,,70,,3146445,23475,37,33973,,,,3,,,8560,card,,
,,y,1,70,,70,,3146446,23475,22,,,,,0,,,,card,,
,y,y,,70,,70,,3146455,23475,31,102622,,,,1,,,8560,card,,
,y,y,,56,,70,,3146663,23476,23,37442,,,,0,,,8633,card,,
,y,y,,68,,70,,3146678,23476,27,30962,,,,0,,,8633,card,,
,y,y,,74,,70,,3146692,23476,25,33731,,,,0,,,9865,card,,
,y,y,,18,,70,,3144188,23477,28,33586,,,,0,,,10281,card,,
,y,y,,31,,70,,3144194,23477,21,300623,,,,0,,,8371,card,,
,y,y,,40,,70,,3144198,23477,22,36130,,,,0,,,10281,card,,
,y,y,,75,,70,,3144228,23477,26,33870,,,,0,,,8371,card,,
,y,y,,87,,70,,3144232,23477,29,18784,,,,0,,,8371,card,,
,y,y,,89,,70,,3144234,23477,24,111975,,,,0,,,10281,card,,
,y,y,,89,,70,,3144235,23477,23,104986,,,,1,,,8371,card,,
,,y,1,87,,70,,3144237,23477,19,,,,,1,,,,card,,
,y,y,,90,,70,,3144238,23477,25,71563,,,,0,,,10281,card,,
,y,y,,15,,70,,3155114,23478,19,30871,,,,0,,,9906,card,,
,y,y,,17,,70,,3155116,23478,20,30909,,,,0,,,9906,card,,
,y,y,,26,,70,,3155223,23478,22,107929,,,,0,,,10268,card,,
,y,y,,64,,70,,3155821,23478,21,195335,,,,0,,,10268,card,,
,y,y,,66,,70,,3155854,23478,23,41167,,,,2,,,9906,card,,
,y,y,,83,,70,,3156088,23478,26,184533,,,,0,,,9906,card,,
,y,y,,32,,70,,3154809,23479,17,209950,,,,0,,,8305,card,,
,y,y,,51,,70,,3154830,23479,20,38431,,,,0,,,8305,card,,
,y,y,,86,,70,,3154850,23479,21,75192,,,,0,,,8305,card,,
,y,y,,86,,70,,3154851,23479,18,39834,,,,1,,,8581,card,,
,y,y,,20,,70,,3154824,23480,20,112758,,,,0,,,9864,card,,
,y,y,,43,,70,,3154834,23480,21,191873,,,,0,,,9864,card,,
,y,y,,52,,70,,3154847,23480,22,11758,,,,0,,,9864,card,,
,,y,1,52,,70,,3154848,23480,6,,,,,1,,,,card,,
,y,y,,72,,70,,3154859,23480,24,42479,,,,0,,,10205,card,,
,y,y,,87,,70,,3154871,23480,25,474671,,,,0,,,9864,card,,
,y,y,,19,,70,,3159715,23481,24,43375,,,,0,,,8315,card,,
,y,y,,54,,70,,3159727,23481,23,19533,,,,0,,,8634,card,,
,y,y,,66,,70,,3159728,23481,22,150323,,,,0,,,8315,card,,
,y,y,,66,,70,,3159729,23481,19,154257,,,,0,,,8634,card,,
,y,y,,70,,70,,3159732,23481,25,150832,,,,0,,,8315,card,,
,y,y,,73,,70,,3159734,23481,26,38818,,,,0,,,8634,card,,
,y,y,,78,,70,,3159739,23481,20,33992,,,,0,,,8634,card,,
,y,y,,16,,70,,3158346,23482,40,282713,,,,0,,,7878,card,,
,y,y,,25,,70,,3158419,23482,29,40940,,,,0,,,8302,card,,
,y,y,,29,,70,,3158440,23482,31,26336,,,,0,,,8302,card,,
,y,y,,57,,70,,3158730,23482,37,25773,,,,0,,,8302,card,,
,y,y,,59,,70,,3158756,23482,27,287231,,,,0,,,8302,card,,
,,y,1,60,,70,,3158771,23482,15,,,,,0,,,,card,,
,y,y,,80,,70,,3158980,23482,36,40004,,,,0,,,7878,card,,
,y,y,,82,,70,,3159002,23482,33,242783,,,,0,,,8302,card,,
,y,y,,84,,70,,3159033,23482,38,103139,,,,0,,,7878,card,,
,y,y,,90,,70,,3159088,23482,39,101419,,,,0,,,7878,card,,
,y,y,,90,,70,,3159165,23482,35,26392,,,,1,,,8302,card,,
,y,y,,60,,70,,3159716,23482,30,111237,,,,0,,,8302,card,,
,y,y,,9,,70,,3157131,23483,35,309334,,,,0,,,8370,card,,
,y,y,,24,,70,,3157134,23483,25,186121,,,,0,,,8370,card,,
,y,y,,29,,70,,3157136,23483,36,96509,,,,0,,,8370,card,,
,y,y,,56,,70,,3157168,23483,34,102879,,,,0,,,8603,card,,
,y,y,,55,,70,,3157174,23483,30,213729,,,,0,,,8370,card,,
,,y,1,78,,70,,3157223,23483,23,,,,,0,,,,card,,
,y,y,,80,,70,,3157227,23483,29,319055,,,,0,,,8603,card,,
,y,y,,90,,70,,3157256,23483,27,183449,,,,1,,,8370,card,,
,y,y,,77,,70,,3157265,23483,28,317569,,,,0,,,8603,card,,
,y,y,,7,,70,,3157102,23484,28,291425,,,,0,,,8558,card,,
,y,y,,42,,70,,3157111,23484,26,58294,,,,0,,,8558,card,,
,y,y,,53,,70,,3157116,23484,29,282676,,,,0,,,8560,card,,
,y,y,,59,,70,,3157119,23484,31,190452,,,,0,,,8558,card,,
,y,y,,79,,70,,3157123,23484,22,185123,,,,0,,,8558,card,,
,y,y,,80,,70,,3157124,23484,23,33960,,,,0,,,8560,card,,
,y,y,,90,,70,,3157127,23484,24,170775,,,,0,,,8560,card,,
,y,y,,9,,70,,3156309,23485,24,39215,,,,0,,,9910,card,,
,y,y,,60,,70,,3156670,23485,20,150296,,,,2,,,9865,card,,
,y,y,,79,,70,,3156727,23485,22,280276,,,,0,,,9865,card,,
,y,y,,71,,70,,3157062,23486,20,25921,,,,0,,,8633,card,,
,y,y,,81,,70,,3157070,23486,22,40675,,,,0,,,10281,card,,
,y,y,,10,,70,,3159242,23487,21,31045,,,,0,,,10267,card,,
,y,y,,12,,70,,3159243,23487,18,37422,,,,0,,,8371,card,,
,r,r,,16,,270,,3159276,23487,19,33870,,,,0,,,8371,card,,
,y,y,,12,,70,,3178137,23488,26,212470,,,,0,,,10267,card,,
,y,y,,15,,70,,3178138,23488,22,93480,,,,0,,,10267,card,,
,y,y,,36,,70,,3178149,23488,23,38424,,,,0,,,9906,card,,
,y,y,,45,,70,,3178153,23488,27,75307,,,,0,,,10267,card,,
,y,y,,45,,70,,3178154,23488,28,19243,,,,1,,,9906,card,,
,y,y,,74,,70,,3178171,23488,29,182921,,,,0,,,10267,card,,
,y,y,,39,,70,,3174930,23489,28,42312,,,,0,,,8581,card,,
,y,y,,57,,70,,3174947,23489,29,70949,,,,0,,,8581,card,,
,y,y,,65,,70,,3174952,23489,31,198583,,,,0,,,10268,card,,
,y,y,,73,,70,,3174956,23489,30,46621,,,,0,,,8581,card,,
,y,y,,74,,70,,3174957,23489,27,107929,,,,0,,,10268,card,,
,y,y,,85,,70,,3174962,23489,33,74771,,,,0,,,10268,card,,
,y,y,,90,,70,,3174963,23489,24,150632,,,,0,,,8581,card,,
,y,y,,90,,70,,3174965,23489,25,500791,,,,1,,,10268,card,,
,y,y,,20,,70,,3176748,23490,26,201916,,,,0,,,8305,card,,
,y,y,,54,,70,,3176756,23490,21,11758,,,,0,,,9864,card,,
,y,y,,74,,70,,3176760,23490,28,75397,,,,0,,,8305,card,,
,y,y,,78,,70,,3176763,23490,23,37450,,,,0,,,9864,card,,
,y,y,,81,,70,,3176764,23490,27,191873,,,,0,,,9864,card,,
,y,y,,88,,70,,3176767,23490,29,41707,,,,0,,,9864,card,,
,y,y,,88,,70,,3176768,23490,24,40203,,,,1,,,8305,card,,
,y,y,,90,,70,,3176769,23490,25,102572,,,,0,,,8305,card,,
,y,y,,38,,70,,3176661,23491,20,268282,,,,0,,,10205,card,,
,,y,1,65,,70,,3176690,23491,9,,,,,2,,,,card,,
,y,y,,86,,70,,3176715,23491,19,19533,,,,0,,,8634,card,,
,y,y,,34,,70,,3178041,23492,22,242783,,,,0,,,8302,card,,
,y,y,,38,,70,,3178052,23492,21,33024,,,,0,,,8315,card,,
,y,y,,45,,70,,3178075,23492,23,166648,,,,0,,,8302,card,,
,y,y,,55,,70,,3178119,23492,27,213805,,,,0,,,8302,card,,
,y,y,,89,,70,,3178129,23492,26,26336,,,,0,,,8302,card,,
,y,y,,90,,70,,3178131,23492,28,150323,,,,2,,,8315,card,,
,y,y,,12,,70,,3176401,23493,25,303484,,,,0,,,8370,card,,
,y,y,,23,,70,,3176402,23493,26,182138,,,,0,,,8370,card,,
,y,y,,35,,70,,3176418,23493,28,43372,,,,1,,,7878,card,,
,y,y,,37,,70,,3176422,23493,29,406257,,,,0,,,8370,card,,
,y2,y2,,43,,26,,3176434,23493,30,406257,,,,0,,,8370,card,,
,y,y,,45,,70,,3176443,23493,31,40004,,,,0,,,7878,card,,
,y,y,,73,,70,,3176511,23493,32,282713,,,,0,,,7878,card,,
,y,y,,77,,70,,3176514,23493,33,110331,,,,1,,,7878,card,,
,y,y,,80,,70,,3176515,23493,34,96509,,,,0,,,8370,card,,
,y,y,,84,,70,,3176530,23493,35,37446,,,,0,,,7878,card,,
,y,y,,44,,70,,3176747,23493,37,37456,,,,0,,,8370,card,,
,y,y,,40,,70,,3177680,23494,26,33973,,,,0,,,8560,card,,
,y,y,,42,,70,,3177690,23494,27,282676,,,,0,,,8560,card,,
,y,y,,44,,70,,3177696,23494,28,150731,,,,0,,,8603,card,,
,y,y,,48,,70,,3177723,23494,29,33959,,,,0,,,8560,card,,
,y,y,,60,,70,,3177791,23494,32,2983,,,,0,,,8603,card,,
,y,y,,66,,70,,3177813,23494,33,184138,,,,0,,,8560,card,,
,,r,1,30,,270,,3176776,23495,5,,,,,0,,,,card,,
,y,y,,44,,70,,3176777,23495,17,70812,,,,0,,,8558,card,,
,y,y,,82,,70,,3176784,23495,18,38578,,,,0,,,8558,card,,
,y,y,,23,,70,,3178408,23496,28,75376,,,,0,,,10281,card,,
,y,y,,24,,70,,3178409,23496,24,213653,,,,0,,,9910,card,,
,y,y,,42,,70,,3178415,23496,25,46808,,,,0,,,10281,card,,
,y2,y2,,56,,26,,3178418,23496,26,213653,,,,0,,,9910,card,,
,y,y,,57,,70,,3178419,23496,32,205034,,,,0,,,9910,card,,
,y,y,,80,,70,,3178426,23496,30,172948,,,,0,,,9910,card,,
,y,y,,90,,70,,3178431,23496,33,111975,,,,0,,,10281,card,,
,y,y,,90,,70,,3178432,23496,34,183462,,,,1,,,9910,card,,
,y,y,,90,,70,,3178433,23496,35,102619,,,,2,,,9910,card,,
,y,y,,11,,70,,3175412,23497,25,191906,,,,0,,,8371,card,,
,y,y,,20,,70,,3175472,23497,26,25921,,,,0,,,8633,card,,
,y,y,,25,,70,,3175546,23497,27,183350,,,,0,,,8371,card,,
,y,y,,30,,70,,3175594,23497,28,30962,,,,0,,,8633,card,,
,y,y,,35,,70,,3175673,23497,32,37422,,,,0,,,8371,card,,
,y2,y2,,44,,26,,3175716,23497,31,30962,,,,0,,,8633,card,,
,y,y,,44,,70,,3175780,23497,34,300623,,,,1,,,8371,card,,
,y,y,,75,,70,,3176170,23497,35,50027,,,,0,,,8371,card,,
,y2,y2,,79,,26,,3176212,23497,37,50027,,,,0,,,8371,card,,
,y,y,,11,,70,,3180600,23498,26,384413,,,,0,,,8581,card,,
,y,y,,13,,70,,3180601,23498,27,33635,,,,0,,,9906,card,,
,y,y,,56,,70,,3180641,23498,31,37597,,,,1,,,8581,card,,
,y,y,,68,,70,,3180660,23498,32,46836,,,,0,,,8581,card,,
,y,y,,45,,70,,3180666,23498,33,70949,,,,0,,,8581,card,,
,y,y,,87,,70,,3180691,23498,36,33871,,,,2,,,9906,card,,
,y,y,,88,,70,,3180692,23498,35,39834,,,,0,,,8581,card,,
,r,r,,90,,270,,3180693,23498,37,37484,,,,0,,,8581,card,,
,y,y,,90,,70,,3180714,23498,38,56678,,,,1,,,9906,card,,
,y,y,,27,,70,,3178691,23499,22,112758,,,,0,,,9864,card,,
,y,y,,28,,70,,3178692,23499,23,195335,,,,0,,,10268,card,,
,y,y,,30,,70,,3178694,23499,24,33843,,,,0,,,9864,card,,
,y2,y2,,61,,26,,3178709,23499,25,195335,,,,0,,,10268,card,,
,y,y,,82,,70,,3178721,23499,26,56972,,,,0,,,10268,card,,
,y,y,,84,,70,,3178722,23499,27,74757,,,,0,,,10268,card,,
,y,y,,84,,70,,3178723,23499,28,37450,,,,1,,,9864,card,,
,y,y,,90,,70,,3178731,23499,29,33773,,,,0,,,10268,card,,
,y,y,,31,,70,,3181506,23500,28,33988,,,,0,,,8634,card,,
,y,y,,45,,70,,3181543,23500,32,40668,,,,0,,,8305,card,,
,y,y,,54,,70,,3181566,23500,33,37482,,,,0,,,8634,card,,
,y,y,,70,,70,,3181608,23500,35,182456,,,,0,,,8305,card,,
,y,y,,84,,70,,3181646,23500,37,38431,,,,0,,,8305,card,,
,y,y,,85,,70,,3181649,23500,38,37479,,,,0,,,8305,card,,
,y,y,,86,,70,,3181655,23500,39,154257,,,,0,,,8634,card,,
,y,y,,51,,70,,3179746,23501,23,40940,,,,0,,,8302,card,,
,y,y,,55,,70,,3179816,23501,24,160844,,,,0,,,10205,card,,
,y,y,,58,,70,,3179840,23501,25,177503,,,,0,,,10205,card,,
,y,y,,69,,70,,3179999,23501,26,151063,,,,0,,,8302,card,,
,y,y,,76,,70,,3180087,23501,28,111237,,,,0,,,8302,card,,
,r,r,,86,,270,,3180215,23501,29,112205,,,,0,,,8302,card,,
,y,y,,90,,70,,3180257,23501,32,97498,,,,0,,,8302,card,,
,y,y,,90,,70,,3180299,23501,31,150644,,,,1,,,10205,card,,
,y,y,,50,,70,,3181785,23502,17,183449,,,,0,,,8370,card,,
,y,y,,86,,70,,3181884,23502,20,40501,,,,0,,,8370,card,,
,y,y,,44,,70,,3180718,23503,22,179795,,,,0,,,7878,card,,
,y,y,,51,,70,,3180722,23503,24,238841,,,,0,,,7878,card,,
,y,y,,72,,70,,3180725,23503,26,33973,,,,0,,,8560,card,,
,y,y,,77,,70,,3180726,23503,27,37446,,,,0,,,7878,card,,
,y,y,,26,,70,,3180392,23504,16,38241,,,,0,,,9865,card,,
,y,y,,56,,70,,3180486,23504,17,31303,,,,0,,,9865,card,,
,y,y,,5,,70,,3180736,23505,23,150574,,,,1,,,10281,card,,
,y,y,,8,,70,,3180737,23505,24,107930,,,,0,,,8558,card,,
,y,y,,26,,70,,3180742,23505,25,190452,,,,0,,,8558,card,,
,y,y,,51,,70,,3180749,23505,27,30663,,,,0,,,8558,card,,
,y,y,,58,,70,,3181948,23506,18,37422,,,,0,,,8371,card,,
,y,y,,60,,70,,3181952,23506,19,33865,,,,0,,,8371,card,,
,y,y,,90,,70,,3181986,23506,20,183350,,,,0,,,8371,card,,
,y,y,,41,,70,,3181929,23507,22,213499,,,,0,,,8633,card,,
,y,y,,54,,70,,3181943,23507,24,46384,,,,0,,,10267,card,,
,y,y,,58,,70,,3181946,23507,25,26403,,,,0,,,10267,card,,
,y,y,,64,,70,,3181955,23507,27,37442,,,,0,,,8633,card,,
,y,y,,39,,70,,3203004,23508,18,30914,,,,0,,,10267,card,,
,y,y,,71,,70,,3203010,23508,20,26403,,,,2,,,10267,card,,
,y,y,,64,,70,,3203011,23508,21,105351,,,,0,,,8581,card,,
,y,y,,90,,70,,3203017,23508,23,108568,,,,0,,,10267,card,,
,y,y,,10,,70,,3202910,23509,25,19327,,,,0,,,9906,card,,
,y,y,,24,,70,,3202918,23509,23,282472,,,,0,,,9864,card,,
,y,y,,25,,70,,3202921,23509,24,30871,,,,0,,,9906,card,,
,y,y,,40,,70,,3202931,23509,26,18520,,,,0,,,9864,card,,
,y,y,,53,,70,,3202954,23509,27,38424,,,,0,,,9906,card,,
,y,y,,77,,70,,3202971,23509,29,19243,,,,0,,,9906,card,,
,y,y,,83,,70,,3202974,23509,30,170323,,,,0,,,9906,card,,
,y,y,,85,,70,,3202978,23509,31,26310,,,,2,,,9906,card,,
,y,y,,87,,70,,3202979,23509,32,474672,,,,0,,,9864,card,,
,y,y,,90,,70,,3202980,23509,33,45244,,,,0,,,9864,card,,
,y,y,,68,,70,,3203791,23510,28,107929,,,,0,,,10268,card,,
,y,y,,73,,70,,3203792,23510,25,30613,,,,0,,,8634,card,,
,y,y,,73,,70,,3203793,23510,27,150739,,,,1,,,8634,card,,
,y,y,,86,,70,,3203797,23510,26,2805,,,,0,,,10268,card,,
,y,y,,22,,70,,3203698,23511,19,25773,,,,0,,,8302,card,,
,y,y,,55,,70,,3203708,23511,22,201916,,,,1,,,8305,card,,
,y,y,,61,,70,,3203712,23511,23,33848,,,,0,,,8302,card,,
,y,y,,90,,70,,3203726,23511,24,182456,,,,0,,,8305,card,,
,y,y,,35,,70,,3205017,23512,25,75004,,,,0,,,8370,card,,
,y,y,,45,,70,,3205019,23512,27,37443,,,,0,,,8370,card,,
,y,y,,49,,70,,3205025,23512,29,474673,,,,0,,,8370,card,,
,y,y,,75,,70,,3205032,23512,36,17703,,,,0,,,10205,card,,
,y,y,,78,,70,,3205033,23512,33,193978,,,,0,,,10205,card,,
,y,y,,90,,70,,3205034,23512,34,38044,,,,0,,,10205,card,,
,y,y,,30,,70,,3203842,23513,19,154938,,,,0,,,8315,card,,
,y,y,,33,,70,,3203843,23513,20,102622,,,,0,,,8560,card,,
,y,y,,67,,70,,3203855,23513,22,43375,,,,0,,,8315,card,,
,y,y,,85,,70,,3203861,23513,24,38540,,,,0,,,8560,card,,
,y,y,,90,,70,,3203864,23513,23,33024,,,,0,,,8315,card,,
,y,y,,27,,70,,3203022,23514,22,2752,,,,0,,,7878,card,,
,y,y,,25,,70,,3203023,23514,27,25521,,,,0,,,7878,card,,
,y,y,,36,,70,,3203025,23514,23,11555,,,,0,,,9865,card,,
,y,y,,42,,70,,3203026,23514,25,38469,,,,0,,,9865,card,,
,y,y,,70,,70,,3203032,23514,29,362855,,,,0,,,9865,card,,
,y,y,,56,,70,,3203248,23514,28,40004,,,,0,,,7878,card,,
,y,y,,44,,70,,3202993,23515,13,33586,,,,0,,,10281,card,,
,y,y,,35,,70,,3203805,23516,23,185123,,,,0,,,8558,card,,
,y,y,,37,,70,,3203806,23516,24,291425,,,,0,,,8558,card,,
,y,y,,42,,70,,3203809,23516,25,18784,,,,0,,,8371,card,,
,y,y,,60,,70,,3203816,23516,27,33870,,,,0,,,8371,card,,
,y,y,,62,,70,,3203817,23516,26,30663,,,,0,,,8558,card,,
,y,y,,64,,70,,3203819,23516,28,215584,,,,0,,,8558,card,,
,y,y,,88,,70,,3203833,23516,29,104986,,,,0,,,8371,card,,
,y,y,,90,,70,,3203834,23516,30,38578,,,,0,,,8558,card,,
,y,y,,90,,70,,3203836,23516,31,186748,,,,1,,,8558,card,,
,y,y,,90,,70,,3203850,23516,32,58294,,,,2,,,8558,card,,
,y,y,,34,,70,,3204990,23517,18,205034,,,,0,,,9910,card,,
,y,y,,43,,70,,3204991,23517,17,72623,,,,0,,,9910,card,,
,y,y,,25,,70,,3209724,23518,24,37597,,,,0,,,8581,card,,
,y,y,,44,,70,,3209729,23518,25,181203,,,,0,,,9864,card,,
,y,y,,61,,70,,3209741,23518,26,39198,,,,0,,,9864,card,,
,y,y,,64,,70,,3209746,23518,27,33843,,,,0,,,9864,card,,
,y,y,,66,,70,,3209747,23518,28,41294,,,,1,,,8581,card,,
,y,y,,65,,70,,3209748,23518,29,28439,,,,0,,,9864,card,,
,y,y,,73,,70,,3209753,23518,30,70949,,,,0,,,8581,card,,
,y,y,,75,,70,,3209755,23518,31,474672,,,,0,,,9864,card,,
,y,y,,80,,70,,3209762,23518,32,75619,,,,0,,,8581,card,,
,y,y,,90,,70,,3209902,23518,33,37450,,,,0,,,9864,card,,
,y,y,,44,,70,,3208970,23519,16,33635,,,,0,,,9906,card,,
,y,y,,46,,70,,3208985,23519,17,56678,,,,2,,,9906,card,,
,y,y,,57,,70,,3208992,23519,18,150739,,,,0,,,8634,card,,
,y,y,,72,,70,,3209013,23519,19,38818,,,,0,,,8634,card,,
,y,y,,83,,70,,3209032,23519,20,33988,,,,2,,,8634,card,,
,y,y,,36,,70,,3209051,23520,22,111237,,,,0,,,8302,card,,
,y,y,,38,,70,,3209053,23520,19,102630,,,,0,,,10268,card,,
,y,y,,39,,70,,3209054,23520,20,40940,,,,0,,,8302,card,,
,y,y,,55,,70,,3209060,23520,21,358289,,,,0,,,10268,card,,
,y,y,,85,,70,,3209067,23520,24,38821,,,,0,,,8302,card,,
,y,y,,53,,70,,3209078,23521,20,209950,,,,0,,,8305,card,,
,y,y,,59,,70,,3209079,23521,21,406257,,,,0,,,8370,card,,
,y,y,,61,,70,,3209080,23521,22,75192,,,,0,,,8305,card,,
,y,y,,80,,70,,3209088,23521,24,37461,,,,0,,,8305,card,,
,y,y,,90,,70,,3209091,23521,23,102572,,,,0,,,8305,card,,
,y,y,,81,,70,,3209245,23521,25,32999,,,,0,,,8305,card,,
,y,y,,1,,70,,3212090,23522,24,162497,,,,0,,,8560,card,,
,y,y,,7,,70,,3212091,23522,25,160844,,,,0,,,10205,card,,
,y,y,,20,,70,,3212122,23522,30,42479,,,,0,,,10205,card,,
,y,y,,70,,70,,3212232,23522,33,75342,,,,0,,,8560,card,,
,y,y,,72,,70,,3212233,23522,34,173389,,,,0,,,8560,card,,
,y,y,,75,,70,,3212234,23522,35,282676,,,,0,,,8560,card,,
,y,y,,34,,70,,3207893,23523,25,182224,,,,0,,,8315,card,,
,y,y,,36,,70,,3207929,23523,26,157869,,,,0,,,9865,card,,
,y,y,,83,,70,,3208485,23523,31,43375,,,,0,,,8315,card,,
,y,y,,24,,70,,3207238,23524,21,75376,,,,0,,,10281,card,,
,y,y,,31,,70,,3207240,23524,22,79737,,,,0,,,10281,card,,
,y,y,,74,,70,,3207259,23524,24,150574,,,,0,,,10281,card,,
,y,y,,22,,70,,3209464,23525,26,317569,,,,0,,,8603,card,,
,y,y,,30,,70,,3209489,23525,29,38886,,,,0,,,8371,card,,
,y,y,,35,,70,,3209500,23525,27,166702,,,,0,,,8603,card,,
,y2,y2,,38,,26,,3209511,23525,28,317569,,,,0,,,8603,card,,
,y,y,,47,,70,,3209552,23525,30,172147,,,,0,,,8603,card,,
,r,r,,60,,270,,3209563,23525,32,104986,,,,0,,,8371,card,,
,y,y,,72,,70,,3209601,23525,33,150731,,,,0,,,8603,card,,
,y,y,,87,,70,,3209642,23525,35,38887,,,,0,,,8371,card,,
,y,y,,89,,70,,3209644,23525,36,38025,,,,0,,,8603,card,,
,y,y,,12,,70,,3209696,23526,16,31097,,,,0,,,8633,card,,
,y,y,,57,,70,,3209700,23526,18,103424,,,,0,,,8558,card,,
,y,y,,82,,70,,3209704,23526,19,291425,,,,0,,,8558,card,,
,y,y,,45,,70,,3208732,23527,18,31045,,,,0,,,10267,card,,
,y,y,,57,,70,,3208791,23527,19,25990,,,,0,,,10267,card,,
,y,y,,22,,70,,2936244,23528,22,215584,,,,0,,,8558,card,,
,y,y,,45,,70,,2936288,23528,25,30663,,,,0,,,8558,card,,
,y,y,,44,,70,,2936328,23528,26,77741,,,,0,,,10267,card,,
,y,y,,52,,70,,2936342,23528,27,108568,,,,0,,,10267,card,,
,y,y,,79,,70,,2936405,23528,29,30914,,,,0,,,10267,card,,
,y,y,,90,,70,,2936411,23528,31,165706,,,,0,,,8558,card,,
,y,y,,37,,70,,2939105,23529,22,187279,,,,0,,,8603,card,,
,y,y,,38,,70,,2939106,23529,21,39215,,,,0,,,9910,card,,
,y,y,,51,,70,,2939279,23529,24,183462,,,,0,,,9910,card,,
,y,y,,61,,70,,2939281,23529,23,33747,,,,0,,,9910,card,,
,y,y,,81,,70,,2939287,23529,26,242469,,,,0,,,9910,card,,
,y2,y2,,85,,26,,2939289,23529,27,33747,,,,0,,,9910,card,,
